figure,name,figurePartId,refs,partNumber,description,quantity,mappedPointers,numericContours,retainedMasks,labelOnly,baselinePointers,addedPointers,remainingExpected,countStatus,reviewRequired,sourceReview,sourceEvidence,remarks,drawing,reviewUrl
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-13","13","54-00615","Hyd. hose","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-14","14","52-00103","Fan relief","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-15","15","59-00126","Valve block support","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-16","16","34-00621","Radiator vent tube","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-17","17","34-00576","Level indicator","1","1","1","0","0","1","0","0","match","false","","One source-identifiable level indicator at extreme right edge, with only its visible clipped strip traced; complete outline extends beyond source crop.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-18","18","47-00005","Conn rcpt hsg 2pos","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-19","19","47-00009","Conn plug hsg 2pos","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-20","20","39-00016","Hose clamp 35-50/12","3","1","1","0","0","1","0","2","shortfall","true","","Plate shows only 1 independently identifiable Hose clamp 35-50/12 instance(s); remaining locations are occluded or not separately depicted, and quantity alone does not locate them.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-21","21","19-00432","P clip crew mount cable clamp","4","4","4","0","0","1","3","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-22","22","39-00019","14mm HOSE CLAMP","6","6","6","0","0","1","5","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-23","23","34-00577","Surge tank drain plug","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-24","24","54-00617","Hyd. hose","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-25","25","54-00755","Hyd. fitting","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-26","26","54-00104","Hyd. fitting","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-27","27","54-00044","Hyd. fitting","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-28","28","54-00103","90 deg hyd. fitting","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-29","29","12-210000-121","M10 nut","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-30","30","10-510030-121","M10 x 30 button head hex screw","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-31","31","10-106050-121","M6 hex screw","4","2","2","0","0","1","1","2","shortfall","true","","Only two separate M6 screws are drawn beside fan support, though table requires four; no other two independent screw contours can be identified in the support occlusion.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-32","32","10-210025-121","Hex flanged screw din 6921 m10 x 1.5 x 25 - zinc plated - class 8.8","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-2","Hydraulic fan","fp-4-2-33","33","10-210016-121","M10 x 16 hex flanged screw","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-2.png","/review/figures/fig-hydraulic-4-2"
"fig-hydraulic-4-3","Oil cooler","fp-4-3-01","1","34-00851","Hydraulic oil cooler","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-3.png","/review/figures/fig-hydraulic-4-3"
"fig-hydraulic-4-3","Oil cooler","fp-4-3-02","2","34-00539","Shroud","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-3.png","/review/figures/fig-hydraulic-4-3"
"fig-hydraulic-4-3","Oil cooler","fp-4-3-03","3","34-00540","BRUSHLESS FAN -12 IN. 12v WITH MALE AND FEMALE CONNECTORS","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-3.png","/review/figures/fig-hydraulic-4-3"
"fig-hydraulic-4-3","Oil cooler","fp-4-3-04","4","56-00026","Drain valve","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-3.png","/review/figures/fig-hydraulic-4-3"
"fig-hydraulic-4-3","Oil cooler","fp-4-3-05","5","54-00460","Elbow 90o o-ring boss o jic","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-3.png","/review/figures/fig-hydraulic-4-3"
"fig-hydraulic-4-3","Oil cooler","fp-4-3-06","6","54-01155","Hyd. fitting","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-3.png","/review/figures/fig-hydraulic-4-3"
"fig-hydraulic-4-3","Oil cooler","fp-4-3-07","7","10-208030-122","M8 bolt","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-3.png","/review/figures/fig-hydraulic-4-3"
"fig-hydraulic-4-3","Oil cooler","fp-4-3-08","8","10-008035-120","M8 button head bolt","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-3.png","/review/figures/fig-hydraulic-4-3"
"fig-hydraulic-4-3","Oil cooler","fp-4-3-09","9","19-00474","Washer","4","4","4","0","0","1","3","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-3.png","/review/figures/fig-hydraulic-4-3"
"fig-hydraulic-4-3","Oil cooler","fp-4-3-10","10","19-00473","Rubber mount","4","4","4","0","0","1","3","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-3.png","/review/figures/fig-hydraulic-4-3"
"fig-hydraulic-4-4","Charge pump","fp-4-4-01","1","50-00026","Charge pump","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-4.png","/review/figures/fig-hydraulic-4-4"
"fig-hydraulic-4-4","Charge pump","fp-4-4-02","2","54-00104","Hyd. fitting","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-4.png","/review/figures/fig-hydraulic-4-4"
"fig-hydraulic-4-4","Charge pump","fp-4-4-03","3","54-00043","Hyd. fitting","2","2","2","0","0","1","1","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-hydraulic-4-4.png","/review/figures/fig-hydraulic-4-4"
"fig-hydraulic-4-4","Charge pump","fp-4-4-04","","56-00085","Gear pump adapter kit (driving parts)","1","0","0","0","0","0","0","1","unmapped","true","","Source table explicitly states: Kit with O-ring, adapter, hardware (not shown). No contours invented for these omitted locations.","Kit with O-ring, adapter, hardware (not shown)","/drawings/ft3w/ft3w-hydraulic-4-4.png","/review/figures/fig-hydraulic-4-4"
"fig-hydraulic-4-4","Charge pump","fp-4-4-05","","56-00086","Gear pump mounting o-ring","1","0","0","0","0","0","0","1","unmapped","true","","Source table explicitly states: Gear Pump Mounting O-ring (not shown). No contours invented for these omitted locations.","Gear Pump Mounting O-ring (not shown)","/drawings/ft3w/ft3w-hydraulic-4-4.png","/review/figures/fig-hydraulic-4-4"
"fig-tire-wheel-5-1","Wheel assembly","fp-5-1-01","1","23-00124","WHEEL ASSY 8x8 & V2","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","Includes hardware, O-rings, but not #6,7","/drawings/ft3w/ft3w-tire-wheel-5-1.png","/review/figures/fig-tire-wheel-5-1"
"fig-tire-wheel-5-1","Wheel assembly","fp-5-1-02","2","89-00061","Wheel pod mounting plate","8","8","8","0","0","1","7","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-tire-wheel-5-1.png","/review/figures/fig-tire-wheel-5-1"
"fig-tire-wheel-5-1","Wheel assembly","fp-5-1-03","3","10-208045-111","Hex flanged bolt, m8","8","8","8","0","0","1","7","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","Replaced by 10-208040-121. Please verify before placing your order","/drawings/ft3w/ft3w-tire-wheel-5-1.png","/review/figures/fig-tire-wheel-5-1"
"fig-tire-wheel-5-1","Wheel assembly","fp-5-1-04","4","10-208040-121","Hex flanged screw din 6921 m8 x 1.25 x 40 - zinc plated - class 8.8","16","16","16","0","0","1","15","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","For assembly with WHEEL POD MOUNTING PLATE only. Use","/drawings/ft3w/ft3w-tire-wheel-5-1.png","/review/figures/fig-tire-wheel-5-1"
"fig-tire-wheel-5-1","Wheel assembly","fp-5-1-05","5","10-208035-121","Hex flanged screw din 6921 m8 x 1.25 x 35 - zinc plated - class 8.8","16","16","16","0","0","1","15","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","10-208035-121 M8 BOLT if assembled WITHOUT","/drawings/ft3w/ft3w-tire-wheel-5-1.png","/review/figures/fig-tire-wheel-5-1"
"fig-tire-wheel-5-1","Wheel assembly","fp-5-1-06","6","23-00068","Wheel lug plate","1","1","1","0","0","1","0","0","match","false","","All table-quantity instances identified on the inspected source plate; contour detail remains subject to existing partial-geometry notes.","","/drawings/ft3w/ft3w-tire-wheel-5-1.png","/review/figures/fig-tire-wheel-5-1"
